movie_id,movie,region,language,release_year,duration_in_min,genres,numvotes,primaryname,role,birthyear,deathyear,primaryprofession,rating
11268,Queen: Made in Heaven,IN,en,1997,47,Music,39,Jerome St. John Blake,actor,1956,,"actor,camera_department",7.5
11269,The Stringer,GB,,1998,88,"Action,Drama,Romance",467,Sergey Bodrov,actor,1971,2002,"actor,writer,director",6.3
11270,Total Reality,US,,1997,100,"Action,Sci-Fi",424,David Bradley,actor,1953,,"actor,writer,art_department",4.5
11271,La patinoire,FR,,1998,80,"Comedy,Romance",205,Tom Novembre,actor,1959,,"actor,composer",6.2
11272,China Heat,XWW,en,1992,90,"Action,Crime",31,Sophia Crawford,actress,1966,,"stunts,actress,miscellaneous",4.1
11273,Hijos del pecado,ES,,1995,94,Drama,153,Susan Clark,actress,1943,,"actress,producer",6.6
11274,The Cross and the Flame,XWW,en,1957,79,Drama,38,Tauno Palo,actor,1908,1982,"actor,soundtrack",5.2
11275,"Candida, Millionairess",XWW,en,1941,102,"Comedy,Musical",18,Niní Marshall,actress,1903,1996,"actress,writer,costume_designer",6.7
11276,Changed Man,US,,1938,85,Drama,12,Margit Dajka,actress,1907,1986,actress,6.5
11277,The Mare,XWW,en,1986,100,Drama,37,Susan Taslimi,actress,1950,,"actress,director,writer",7.4
11278,The Abduction of Persephone,XWW,en,1956,91,"Comedy,Romance",12,Aleka Katselli,actress,1917,1994,actress,6.5
11279,Forty Years in the Land of the Midian,US,,1909,50,"Biography,Drama,Family",30,Pat Hartigan,actor,1881,1951,"director,actor,producer",5.1
11280,America,US,,1914,,Adventure,11,Bert Shepherd,actor,1882,1929,actor,3.1
11281,Fire and Sword,US,,1914,,Adventure,13,Tom McEvoy,actor,1869,1942,"actor,director",7
11282,The Nightingale,US,,1914,,Drama,12,Ethel Barrymore,actress,1879,1959,actress,6.9
11283,An American Gentleman,US,,1915,,Adventure,8,William Bonelli,actor,,,"actor,writer",6
11284,La ravageuse,DZ,fr,1915,50,"Drama,Romance",11,Theda Bara,actress,1885,1955,"actress,writer",7.4
11285,The Vampire,US,,1915,,Drama,8,Theda Bara,actress,1885,1955,"actress,writer",6.5
11286,The Immigrant,US,,1915,60,Drama,24,Valeska Suratt,actress,1882,1962,actress,7.1
11287,Kindling,US,,1915,50,"Crime,Drama",15,Charlotte Walker,actress,1876,1958,actress,6.2
11288,Le lys et la rose,FR,,1915,50,Drama,38,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",7.1
11289,"Les parents fautent, les enfants paient",FR,,1916,50,Drama,38,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",7.3
11290,East-Lynne,FR,,1916,75,Drama,16,Theda Bara,actress,1885,1955,"actress,writer",5.8
11291,The Three Musketeers,US,,1916,63,Adventure,25,Orrin Johnson,actor,1865,1943,actor,5.8
11292,La vida de Cristóbal Colón y su descubrimiento de América,ES,,1916,,History,8,Georges Wague,actor,1874,1965,actor,5.5
11293,The Ghost House,US,,1917,,Comedy,17,Jack Pickford,actor,1895,1933,"actor,director,producer",6.8
11294,Great Expectations,US,,1917,50,Drama,16,Jack Pickford,actor,1895,1933,"actor,director,producer",5.8
11295,The House Built Upon Sand,US,,1916,50,"Comedy,Drama",32,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",6.8
11296,Madame Du Barry,GB,,1917,105,"Drama,History",10,Theda Bara,actress,1885,1955,"actress,writer",5.6
11297,She,US,,1917,,"Drama,Fantasy,Sci-Fi",9,Valeska Suratt,actress,1882,1962,actress,6.3
11298,Souls Triumphant,US,,1917,50,Drama,28,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",7
11299,Une fleur dans les ruines,FR,,1918,70,"Drama,Romance,War",61,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",7
11300,Huck and Tom,US,,1918,,"Comedy,Drama",14,Jack Pickford,actor,1895,1933,"actor,director,producer",6.4
11301,Nelson,GB,,1918,70,"Biography,Drama,Romance",10,Donald Calthrop,actor,1888,1940,"actor,soundtrack",6.8
11302,Le roman de la vallée heureuse,FR,,1919,76,"Drama,Romance",330,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",6.1
11303,The She Devil,US,,1918,,Romance,7,Theda Bara,actress,1885,1955,"actress,writer",5.4
11304,In Wrong,US,,1919,50,Comedy,9,Jack Pickford,actor,1895,1933,"actor,director,producer",6.8
11305,True Heart Susie,US,,1919,87,"Comedy,Drama,Romance",1575,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",7
11306,The Scarecrow,US,,1921,,,10,Wladyslaw Starewicz,actor,1882,1965,"director,writer,cinematographer",6.7
11307,I Will Repay,GB,,1923,70,"Adventure,Drama,History",12,Holmes Herbert,actor,1882,1956,"actor,soundtrack",4
11308,The Last Hour,US,,1923,,Crime,9,Milton Sills,actor,1882,1930,"actor,writer,editor",6.7
11309,El templo de Venus,ES,,1923,70,"Fantasy,Romance",11,Will Walling,actor,1872,1932,actor,6.4
11310,Love and Sacrifice,GB,,1924,141,"Drama,History,War",342,Neil Hamilton,actor,1899,1984,"actor,soundtrack",6.4
11311,Michael,US,,1924,93,"Drama,Romance",1511,Walter Slezak,actor,1902,1983,"actor,soundtrack,writer",7.1
11312,The Wizard of Oz,US,,1925,81,"Adventure,Comedy,Family",1383,Dorothy Dwan,actress,1906,1981,actress,5.1
11313,La Boheme,US,,1926,95,"Drama,Romance",1423,Lillian Gish,actress,1893,1993,"actress,writer,soundtrack",7.3
11314,Man from the Restaurant,US,,1927,62,Drama,95,Michael Chekhov,actor,1891,1955,actor,7
11315,Forains,FR,,1928,80,"Drama,Romance",70,Milton Sills,actor,1882,1930,"actor,writer,editor",7
11316,Lamazone des mers,FR,,1928,70,Adventure,8,Anna Q. Nilsson,actress,1888,1974,actress,5
11317,Her Private Affair,US,,1929,70,Drama,113,Ann Harding,actress,1902,1981,"actress,soundtrack",5.1
11318,Paris Bound,US,,1929,73,"Drama,Romance",89,Ann Harding,actress,1902,1981,"actress,soundtrack",6.6
11319,Captain Thunder,US,,1930,65,"Adventure,Drama,Music",120,Fay Wray,actress,1907,2004,"actress,writer,camera_department",4.7
11320,Farewell to Love,US,,1931,96,"Musical,Romance",13,Jan Kiepura,actor,1902,1966,"actor,soundtrack",6.9
11321,Command Performance,US,,1931,60,"Drama,Romance",29,Neil Hamilton,actor,1899,1984,"actor,soundtrack",5.3
11322,The Stolen Face,XWW,en,1930,84,Crime,7,Hans Otto,actor,1881,1931,"director,writer,actor",6.1
11323,Holiday,GB,,1930,91,"Comedy,Drama",318,Ann Harding,actress,1902,1981,"actress,soundtrack",6.5
11324,The Life of the Party,US,,1930,79,"Comedy,Musical,Romance",128,Winnie Lightner,actress,1899,1971,"actress,soundtrack",5.6
11325,The Temporary Widow,GB,,1930,84,"Comedy,Mystery",25,Lilian Harvey,actress,1906,1968,"actress,soundtrack,stunts",7
11326,The Bells,GB,,1931,75,"Crime,Drama,Horror",13,Donald Calthrop,actor,1888,1940,"actor,soundtrack",6.2
11327,Gold Dust Girl,US,,1931,65,"Comedy,Musical",81,Winnie Lightner,actress,1899,1971,"actress,soundtrack",6.2
11328,El congreso se divierte,ES,,1931,85,"Comedy,History,Musical",450,Lilian Harvey,actress,1906,1968,"actress,soundtrack,stunts",7
11329,Side Show,US,,1931,66,"Comedy,Musical",109,Winnie Lightner,actress,1899,1971,"actress,soundtrack",5
11330,Love on a Budget,US,,1932,60,"Drama,Romance",227,Winnie Lightner,actress,1899,1971,"actress,soundtrack",5.9
11331,The Racing Strain,US,,1932,58,"Drama,Sport",19,Wallace Reid Jr.,actor,1917,1990,actor,3.8
11332,Tricked,US,,1932,54,"Drama,Romance",9,Fay Wray,actress,1907,2004,"actress,writer,camera_department",6.1
11333,Moi et lImpératrice,FR,,1933,82,Comedy,73,Lilian Harvey,actress,1906,1968,"actress,soundtrack,stunts",6.6
11334,Midshipman Jack,US,,1933,71,"Action,Adventure,Drama",45,Bruce Cabot,actor,1904,1972,"actor,soundtrack",5.6
11335,La 40 CV du roi,FR,,1933,76,Musical,10,Lilian Harvey,actress,1906,1968,"actress,soundtrack,stunts",5.8
11336,Strictly Personal,GB,,1933,71,Drama,31,Marjorie Rambeau,actress,1889,1970,"actress,soundtrack",6.1
11337,Truth Is Stranger,US,,1933,85,"Comedy,Romance",836,Ann Harding,actress,1902,1981,"actress,soundtrack",6.8
11338,Justicia femenina,ES,,1934,70,Comedy,10,Fay Wray,actress,1907,2004,"actress,writer,camera_department",6.9
11339,Fontaine,FR,,1934,83,"Drama,Romance",84,Ann Harding,actress,1902,1981,"actress,soundtrack",6.1
11340,"Workers, Lets Go",US,,1934,99,"Adventure,Comedy,Romance",179,George Voskovec,actor,1905,1981,"actor,soundtrack,writer",7.1
11341,My Heart Calls You,XWW,en,1934,83,"Comedy,Music,Musical",13,Jan Kiepura,actor,1902,1966,"actor,soundtrack",6.2
11342,Mon coeur tappelle,FR,,1934,84,Musical,16,Jan Kiepura,actor,1902,1966,"actor,soundtrack",5.8
11343,My Song for You,GB,,1934,85,"Comedy,Musical,Romance",26,Jan Kiepura,actor,1902,1966,"actor,soundtrack",5.6
11344,Night Alarm,US,,1934,64,"Drama,Romance",64,Bruce Cabot,actor,1904,1972,"actor,soundtrack",5.9
11345,Redhead,US,,1934,76,"Comedy,Drama",9,Bruce Cabot,actor,1904,1972,"actor,soundtrack",6.9
11346,Twin Husbands,US,,1933,68,Drama,84,John Miljan,actor,1892,1960,actor,6.8
11347,Woman in the Shadows,US,,1934,68,"Crime,Drama",289,Fay Wray,actress,1907,2004,"actress,writer,camera_department",5.9
11348,Dizzy Dames,US,,1935,65,"Comedy,Musical,Romance",32,Marjorie Rambeau,actress,1889,1970,"actress,soundtrack",6.8
11349,Honeymoon Limited,GB,,1935,70,"Adventure,Comedy,Crime",37,Neil Hamilton,actor,1899,1984,"actor,soundtrack",5.5
11350,The Keeper of the Bees,US,,1935,75,"Drama,Romance,War",44,Neil Hamilton,actor,1899,1984,"actor,soundtrack",6.6
11351,McFaddens Flats,US,,1935,65,Comedy,8,Walter C. Kelly,actor,1873,1939,"actor,writer",6
11352,La magia de la música,ES,,1935,66,"Comedy,Drama,Music",97,Alice Faye,actress,1915,1998,"soundtrack,actress",7
11353,Mutiny Ahead,US,,1935,71,"Action,Adventure,Drama",22,Neil Hamilton,actor,1899,1984,"actor,soundtrack",4.7
11354,Navy Wife,US,,1935,69,"Drama,Romance",34,Claire Trevor,actress,1910,2000,"actress,soundtrack",5.9
11355,One-Way Ticket,US,,1935,72,"Crime,Drama",7,Lloyd Nolan,actor,1902,1985,"actor,soundtrack",6.1
11356,Career Woman,GB,,1936,76,Drama,46,Claire Trevor,actress,1910,2000,"actress,soundtrack",6.4
11357,Laissez faire les femmes!,FR,,1936,93,Comedy,189,Lilian Harvey,actress,1906,1968,"actress,soundtrack,stunts",6.9
11358,Lady Luck,US,,1936,62,"Comedy,Crime,Drama",31,Patricia Farr,actress,1913,1948,actress,5.8
11359,The Criminal Within,US,,1936,67,"Comedy,Crime,Mystery",187,John Miljan,actor,1892,1960,actor,6.1
11360,Roaming Lady,US,,1936,66,"Action,Adventure,Drama",44,Fay Wray,actress,1907,2004,"actress,writer,camera_department",6
11361,Héros dun soir,FR,,1936,72,"Drama,Musical",14,Claire Trevor,actress,1910,2000,"actress,soundtrack",5.5
11362,Bad Guy,US,,1937,69,"Crime,Drama",87,Bruce Cabot,actor,1904,1972,"actor,soundtrack",5.7
11363,Le mystère du Hollywood Stadium,BE,fr,1938,66,"Mystery,Romance,Sport",104,Neil Hamilton,actor,1899,1984,"actor,soundtrack",6.2
11364,Czar of the Slot Machines,US,,1937,78,"Action,Crime,Drama",47,Claire Trevor,actress,1910,2000,"actress,soundtrack",6.4
11365,Létrange visiteur,FR,,1937,86,"Drama,Mystery,Romance",461,Ann Harding,actress,1902,1981,"actress,soundtrack",6.5
11366,Mr. Stringfellow Says No,GB,,1934,76,,7,Neil Hamilton,actor,1899,1984,"actor,soundtrack",3.9
11367,Sinner Take All,US,,1936,74,Mystery,100,Bruce Cabot,actor,1904,1972,"actor,soundtrack",6
11368,Time Out for Romance,US,,1937,72,"Adventure,Comedy",45,Claire Trevor,actress,1910,2000,"actress,soundtrack",6.1
11369,La escuadrilla del Pacífico,ES,,1937,78,"Drama,Romance",50,Wendy Barrie,actress,1912,1978,"actress,soundtrack",5.3
11370,Young Mans Fancy,US,,1937,96,"Musical,Romance",76,Alice Faye,actress,1915,1998,"soundtrack,actress",5.8
11371,Lady Seeks a Room,US,,1937,89,Comedy,54,Irén Zilahy,actress,1904,1944,actress,7.1
11372,Homicide Bureau,US,,1939,58,"Action,Crime,Drama",140,Bruce Cabot,actor,1904,1972,"actor,soundtrack",6
11373,Murder in Surgery,US,,1939,58,"Crime,Mystery,Romance",53,Bruce Cabot,actor,1904,1972,"actor,soundtrack",6.2
11374,Navy Secrets,US,,1939,62,"Adventure,Crime,Drama",61,Fay Wray,actress,1907,2004,"actress,writer,camera_department",5.9
11375,The Singing Cowgirl,US,,1938,59,"Action,Drama,Music",34,Dorothy Page,actress,1904,1961,"actress,soundtrack",4.6
11376,Descente en vrille,FR,,1939,84,Drama,166,Alice Faye,actress,1915,1998,"soundtrack,actress",6.2
11377,Capitaine Casse-Cou,FR,,1940,86,"Action,Adventure,Romance",240,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",5.6
11378,Women Under 21,US,,1940,64,"Adventure,Crime,Drama",34,Bruce Cabot,actor,1904,1972,"actor,soundtrack",
11379,Somewhere in England,GB,,1940,79,Comedy,20,Harry Korris,actor,1891,1971,"actor,soundtrack,writer",5.5
11380,Sérénade,FR,,1940,90,Drama,12,Lilian Harvey,actress,1906,1968,"actress,soundtrack,stunts",6
11381,Un alto en el camino,ES,,1941,98,Comedy,8,Mary Delgado,actress,1916,1984,actress,3.8
11382,Buy Me That Town,US,,1941,70,"Comedy,Drama",42,Lloyd Nolan,actor,1902,1985,"actor,soundtrack",7.2
11383,Dressed to Kill,US,,1941,74,"Crime,Film-Noir,Mystery",950,Lloyd Nolan,actor,1902,1985,"actor,soundtrack",6.4
11384,Women Are Better Diplomats,XWW,en,1941,93,Musical,51,Marika Rökk,actress,1913,2004,"actress,soundtrack",6
11385,Mr. Dynamite,US,,1941,63,"Crime,Mystery,Thriller",53,Lloyd Nolan,actor,1902,1985,"actor,soundtrack",6.4
11386,Gangs of the City,US,,1941,68,"Comedy,Crime,Drama",21,Wendy Barrie,actress,1912,1978,"actress,soundtrack",7.3
11387,Ryhmy and Romppainen,XWW,en,1941,79,"Comedy,War",41,Reino Valkama,actor,1906,1962,"actor,soundtrack",4.5
11388,La danse avec lempereur,BE,fr,1941,102,"Comedy,Musical,Romance",21,Marika Rökk,actress,1913,2004,"actress,soundtrack",6.6
11389,A La Habana me voy,ES,,1941,81,"Comedy,Musical,Romance",546,Alice Faye,actress,1915,1998,"soundtrack,actress",6.6
11390,Georgi Saakadze,US,,1942,184,"Drama,History,War",106,Akaki Khorava,actor,1895,1972,actor,6.9
11391,It Happened in Flatbush,GB,,1942,80,"Comedy,Romance,Sport",232,Lloyd Nolan,actor,1902,1985,"actor,soundtrack",6.1
11392,Just Off Broadway,US,,1942,65,"Action,Crime,Drama",184,Lloyd Nolan,actor,1902,1985,"actor,soundtrack",6.1
11393,The Omaha Trail,US,,1942,62,"Romance,Western",74,James Craig,actor,1912,1985,"actor,soundtrack,writer",5.5
11394,Ceux du porte-avions,FR,,1941,103,"Drama,War",97,John Clements,actor,1910,1988,"actor,director,writer",5.9
11395,Somewhere in Camp,GB,,1942,88,Comedy,27,Harry Korris,actor,1891,1971,"actor,soundtrack,writer",5.1
11396,Too Many Women,US,,1942,67,Comedy,63,Neil Hamilton,actor,1899,1984,"actor,soundtrack",4.7
11397,Apache Trail,US,,1942,66,"Action,Adventure,Romance",227,Lloyd Nolan,actor,1902,1985,"actor,soundtrack",5.8
11398,Swing Canteen,FR,,1943,72,"Comedy,Music",25,Wendy Barrie,actress,1912,1978,"actress,soundtrack",5.1
11399,Toda la banda está aquí,ES,,1943,103,"Comedy,Musical,Romance",1505,Alice Faye,actress,1915,1998,"soundtrack,actress",6.7
11400,Right Guy,US,,1943,70,"Drama,War",59,Claire Trevor,actress,1910,2000,"actress,soundtrack",5.8
11401,Carolina Blues,GB,,1944,81,"Comedy,Musical",136,Kay Kyser,actor,1905,1985,"soundtrack,actor",5.7
11402,They Came to a City,GB,,1944,78,"Drama,Fantasy",112,John Clements,actor,1910,1988,"actor,director,writer",6.4
11403,Missions secrètes,FR,,1944,83,"Documentary,Drama,War",65,Eric Fullerton,actor,,,,7.7
11404,Una dama en el Oeste,ES,,1943,90,Western,119,Claire Trevor,actress,1910,2000,"actress,soundtrack",6.1
11405,They Were Sisters,GB,,1945,115,Drama,259,Phyllis Calvert,actress,1915,2002,actress,6.7
11406,Avalanche,US,,1946,70,"Action,Crime,Drama",25,Bruce Cabot,actor,1904,1972,"actor,soundtrack",5.3
11407,The Fabulous Suzanne,US,,1946,71,"Comedy,Romance",27,Barbara Britton,actress,1919,1980,"actress,soundtrack",7
11408,Quatre filles cherchent un mari,BE,fr,1946,88,"Comedy,Romance",52,Gail Russell,actress,1924,1961,"actress,soundtrack",7.1
11409,Rose of Santa Rosa,US,,1947,65,"Adventure,Comedy,Music",6,Patricia Barry,actress,1922,2016,actress,5.7
11410,Hollywood en folie,FR,,1947,93,"Comedy,Musical",320,Mary Hatcher,actress,1929,2018,"actress,soundtrack",6.4
11411,Badgers Green,GB,,1949,62,Comedy,7,Barbara Murray,actress,1929,2014,"actress,soundtrack",7.9
11412,Port étranger,FR,,1948,85,Drama,31,Adolf Jahr,actor,1893,1964,"actor,soundtrack,writer",5.6
11413,El huésped de las tinieblas,ES,,1948,109,Drama,8,Carlos Muñoz,actor,1919,2005,"actor,miscellaneous,director",7.8
11414,West of Tomorrow,US,,1948,71,"Action,Drama,Romance",30,Kristine Miller,actress,1925,2015,actress,6.1
11415,The Golden Madonna,GB,,1949,88,Drama,17,Phyllis Calvert,actress,1915,2002,actress,6.8
11416,Sabela de Cambados,ES,,1949,95,,6,María Fernanda Ladrón de Guevara,actress,1901,1974,actress,5.2
11417,Education of the Heart,US,,1949,77,"Drama,Sport",626,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",6.5
11418,The Kid from Gower Gulch,US,,1950,53,"Action,Music,Western",25,Spade Cooley,actor,1910,1969,"actor,soundtrack,producer",4
11419,Border Raiders,US,,1950,57,"Action,Music,Western",9,Spade Cooley,actor,1910,1969,"actor,soundtrack,producer",5.6
11420,Gambling House,US,,1950,80,"Crime,Drama,Film-Noir",335,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",6.2
11421,La ville indomptée,FR,,1950,86,"Drama,War",34,Jan Kurnakowicz,actor,1901,1968,actor,5
11422,La alegría,ES,,1950,98,Drama,2346,Maj-Britt Nilsson,actress,1924,2006,"actress,soundtrack",7.2
11423,Corns-A-Poppin,US,,1955,58,Musical,37,Jerry Wallace,actor,1928,2008,"soundtrack,actor",5.9
11424,Dear Brat,US,,1951,82,"Comedy,Romance",94,Mona Freeman,actress,1926,2014,"actress,soundtrack",6.4
11425,Tambores de guerra,ES,,1951,87,"Drama,History,Romance",295,James Craig,actor,1912,1985,"actor,soundtrack,writer",5.8
11426,"Jeu, set et match",FR,,1951,78,"Drama,Romance,Sport",452,Claire Trevor,actress,1910,2000,"actress,soundtrack",6.2
11427,Kind Lady,US,,1951,78,"Crime,Drama,Thriller",827,Ethel Barrymore,actress,1879,1959,actress,7
11428,Dans la gueule du loup,FR,,1951,87,"Crime,Drama,Film-Noir",1195,Broderick Crawford,actor,1911,1986,"actor,producer,soundtrack",7
11429,Le scheik blanc,BE,fr,1952,86,"Comedy,Drama",4943,Alberto Sordi,actor,1920,2003,"actor,writer,director",7.2
11430,Le mur de la mort,BE,fr,1951,89,Drama,90,Susan Shaw,actress,1929,1978,actress,6.1
11431,A Killer Walks,GB,,1952,57,"Crime,Drama",46,Susan Shaw,actress,1929,1978,actress,6
11432,The Sabre and the Arrow,IE,en,1953,85,"Action,Adventure,Western",614,Broderick Crawford,actor,1911,1986,"actor,producer,soundtrack",6.4
11433,Manon des sources,FR,,1952,200,Drama,296,Edmond Ardisson,actor,1904,1983,actor,7.4
11434,Mandy,FR,,1952,93,Drama,661,Phyllis Calvert,actress,1915,2002,actress,7.4
11435,Fort Vengeance,US,,1953,75,Western,175,James Craig,actor,1912,1985,"actor,soundtrack,writer",5.8
11436,The Last Posse,GB,,1953,73,"Action,Adventure,Western",299,Broderick Crawford,actor,1911,1986,"actor,producer,soundtrack",6.6
11437,Roadhouse Girl,US,,1953,70,"Crime,Drama",168,Maxwell Reed,actor,1919,1974,actor,5.8
11438,Prince of Bagdad,US,,1953,82,"Action,Adventure,Drama",87,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",6.2
11439,I Vitelloni,XWW,en,1953,109,"Comedy,Drama",14463,Alberto Sordi,actor,1920,2003,"actor,writer,director",7.9
11440,Mission périlleuse,FR,,1954,75,"Action,Film-Noir,Mystery",550,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",5.8
11441,The Story of Demetrius,US,,1954,101,"Action,Drama,History",3296,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",6.6
11442,Submarine Attack,GB,,1955,83,"Action,Drama,Romance",116,Lois Maxwell,actress,1927,2007,actress,5.6
11443,Larte di arrangiarsi - Lart de se débrouiller,FR,,1954,85,Comedy,223,Alberto Sordi,actor,1920,2003,"actor,writer,director",6.6
11444,Othello,FR,,1956,107,"Drama,Romance",259,Sergey Bondarchuk,actor,1920,1994,"actor,writer,director",6.9
11445,As Long as You Live,US,,1955,103,Drama,18,Adrian Hoven,actor,1922,1981,"actor,producer,director",6.3
11446,The Strakonice Bagpiper,XWW,en,1955,116,"Family,Fantasy",48,Vlasta Fabiánová,actress,1912,1991,actress,6.4
11447,Les inconnus dans la ville,FR,,1955,90,"Crime,Drama,Film-Noir",1954,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",6.9
11448,Gorilla Safari,US,,1956,90,Adventure,25,René Barjavel,actor,1911,1985,"writer,miscellaneous,actor",5.3
11449,Its Never Too Late,GB,,1956,96,Comedy,36,Phyllis Calvert,actress,1915,2002,actress,6.2
11450,Safari,GB,,1956,90,Adventure,478,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",5.7
11451,Costa de tiburones,ES,,1956,73,"Adventure,Drama,War",172,Victor Mature,actor,1913,1999,"actor,soundtrack,producer",5.5
11452,Lilí Marlen,ES,,1956,90,"Drama,Music,Romance",18,Adrian Hoven,actor,1922,1981,"actor,producer,director",6.9
11453,Badlands of Montana,US,,1957,75,"Action,Drama,Romance",31,Rex Reason,actor,1928,2015,actor,5.7
11454,Blood of the Demon,CA,en,1957,69,Horror,843,Sandra Harrison,actress,1935,,actress,4.4
